userCode_x,company,name_x,gender,age,travelCode,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_y,place,days,price_y,total,date_y,dropoffLocation_car,pickupLocation_car,car_Type,Car_rentalAgency,Car_rentalDuration,Car_fuelPolicy,Car_bookingStatus,Car_totalDistance,car_rent_price
532,Monsters CYA,Florence Wilson,female,42,54513,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,2.09,806.48,Rainbow,04/29/2021,532,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/29/2021,West Annabury,Dominiqueborough,Sedan,Sixt,3,Prepaid,Cancelled,167,1938
532,Monsters CYA,Florence Wilson,female,42,54522,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,07-01-2021,532,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/01/2021,West Tyler,Zoeberg,Sedan,Avis,4,Full-to-Full,Pending,471,5029
532,Monsters CYA,Florence Wilson,female,42,54523,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,07-08-2021,532,Hotel BP,Brasilia (DF),4,247.62,990.48,07/08/2021,East Jenniferfurt,Smithtown,Luxury,Sixt,5,Full-to-Full,Confirmed,98,1344
532,Monsters CYA,Florence Wilson,female,42,54527,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,08-05-2021,532,Hotel BD,Natal (RN),2,242.88,485.76,08/05/2021,Melodyfort,East Benjaminfurt,SUV,Budget,1,Prepaid,Cancelled,424,4417
532,Monsters CYA,Florence Wilson,female,42,54531,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,09-02-2021,532,Hotel BP,Brasilia (DF),1,247.62,247.62,09/02/2021,North Johnhaven,Stouthaven,SUV,Sixt,5,Full-to-Full,Pending,359,3963
532,Monsters CYA,Florence Wilson,female,42,54534,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,09/23/2021,532,Hotel A,Florianopolis (SC),1,313.02,313.02,09/23/2021,Darinchester,South Lisaton,Luxury,Avis,4,Full-to-Full,Confirmed,416,4502
532,Monsters CYA,Florence Wilson,female,42,54536,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,10-07-2021,532,Hotel BP,Brasilia (DF),2,247.62,495.24,10/07/2021,Lake Samuel,New Alexanderport,SUV,Avis,1,Full-to-Full,Cancelled,172,1887
532,Monsters CYA,Florence Wilson,female,42,54537,Campo Grande (MS),Natal (RN),economic,411.05,0.65,250.68,Rainbow,10/14/2021,532,Hotel BD,Natal (RN),1,242.88,242.88,10/14/2021,Port Catherineville,Davidmouth,Hatchback,Sixt,4,Full-to-Full,Confirmed,473,5066
532,Monsters CYA,Florence Wilson,female,42,54542,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,11/18/2021,532,Hotel Z,Aracaju (SE),3,208.04,624.12,11/18/2021,Nguyenstad,North Allisontown,Sedan,Sixt,4,Partial,Cancelled,401,4357
532,Monsters CYA,Florence Wilson,female,42,54545,Campo Grande (MS),Sao Paulo (SP),premium,441.34,0.44,168.22,Rainbow,12-09-2021,532,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/09/2021,Hansenfurt,New Jesus,Sedan,Budget,5,Partial,Cancelled,147,1864
532,Monsters CYA,Florence Wilson,female,42,54546,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,12/16/2021,532,Hotel K,Salvador (BH),3,263.41,790.23,12/16/2021,Pattersonfort,Lake Juliaton,SUV,Sixt,2,Partial,Pending,416,4392
532,Monsters CYA,Florence Wilson,female,42,54557,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,03-03-2022,532,Hotel AU,Recife (PE),2,312.83,625.66,03/03/2022,Port Jacob,Ravenhaven,SUV,Avis,2,Prepaid,Cancelled,350,3748
533,Monsters CYA,Nicholas Fast,none,55,54560,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,10-10-2019,533,Hotel AU,Recife (PE),3,312.83,938.49,10/10/2019,Annefurt,Annafort,SUV,Sixt,5,Full-to-Full,Cancelled,291,3285
533,Monsters CYA,Nicholas Fast,none,55,54562,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,10/24/2019,533,Hotel BP,Brasilia (DF),1,247.62,247.62,10/24/2019,Markshire,Castroshire,Luxury,Enterprise,3,Prepaid,Cancelled,439,4660
533,Monsters CYA,Nicholas Fast,none,55,54565,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,11/14/2019,533,Hotel Z,Aracaju (SE),4,208.04,832.16,11/14/2019,Arielmouth,Evelyntown,Hatchback,Avis,1,Full-to-Full,Pending,85,1027
533,Monsters CYA,Nicholas Fast,none,55,54570,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,12/19/2019,533,Hotel BD,Natal (RN),1,242.88,242.88,12/19/2019,Ralphside,Stevenville,Hatchback,Avis,3,Partial,Pending,476,5038
533,Monsters CYA,Nicholas Fast,none,55,54571,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,12/26/2019,533,Hotel BD,Natal (RN),1,242.88,242.88,12/26/2019,Benjaminburgh,North Brandontown,SUV,Budget,1,Full-to-Full,Confirmed,134,1506
533,Monsters CYA,Nicholas Fast,none,55,54573,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,01-09-2020,533,Hotel BP,Brasilia (DF),3,247.62,742.86,01/09/2020,New Vincent,Monicaside,Luxury,Budget,5,Partial,Cancelled,203,2398
533,Monsters CYA,Nicholas Fast,none,55,54580,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,02/27/2020,533,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/27/2020,Lake Paulaside,South Edward,SUV,Hertz,2,Prepaid,Confirmed,497,5220
533,Monsters CYA,Nicholas Fast,none,55,54584,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,2.09,806.48,CloudFy,03/26/2020,533,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/26/2020,Scottberg,Crystalland,Luxury,Budget,2,Partial,Confirmed,387,4081
533,Monsters CYA,Nicholas Fast,none,55,54588,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,04/23/2020,533,Hotel BD,Natal (RN),1,242.88,242.88,04/23/2020,Brandonville,South Garrettmouth,Luxury,Enterprise,4,Partial,Confirmed,56,897
533,Monsters CYA,Nicholas Fast,none,55,54590,Campo Grande (MS),Natal (RN),firstClass,778.01,0.65,250.68,Rainbow,05-07-2020,533,Hotel BD,Natal (RN),1,242.88,242.88,05/07/2020,Bankston,Karenville,Sedan,Budget,2,Partial,Confirmed,307,3313
533,Monsters CYA,Nicholas Fast,none,55,54607,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,09-03-2020,533,Hotel BP,Brasilia (DF),2,247.62,495.24,09/03/2020,East Patrick,Castroborough,SUV,Hertz,1,Full-to-Full,Confirmed,458,4741
533,Monsters CYA,Nicholas Fast,none,55,54608,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,09-10-2020,533,Hotel K,Salvador (BH),4,263.41,1053.64,09/10/2020,Huangport,Mccallfort,Sedan,Avis,2,Prepaid,Pending,77,1011
533,Monsters CYA,Nicholas Fast,none,55,54610,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,09/24/2020,533,Hotel BP,Brasilia (DF),1,247.62,247.62,09/24/2020,Spearsport,Kellyshire,Sedan,Budget,2,Prepaid,Pending,195,2193
533,Monsters CYA,Nicholas Fast,none,55,54613,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,10/15/2020,533,Hotel A,Florianopolis (SC),1,313.02,313.02,10/15/2020,Heathershire,Mccarthyhaven,Hatchback,Hertz,2,Full-to-Full,Pending,159,1808
533,Monsters CYA,Nicholas Fast,none,55,54621,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,12-10-2020,533,Hotel AU,Recife (PE),1,312.83,312.83,12/10/2020,East Stanley,East Melissachester,Luxury,Budget,3,Partial,Pending,159,1851
533,Monsters CYA,Nicholas Fast,none,55,54622,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,12/17/2020,533,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/17/2020,Port Cristinaland,Avilaport,Luxury,Budget,3,Partial,Cancelled,483,5112
533,Monsters CYA,Nicholas Fast,none,55,54625,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,2.09,806.48,CloudFy,01-07-2021,533,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/07/2021,West Yvetteland,Portershire,Luxury,Avis,3,Prepaid,Cancelled,295,3237
533,Monsters CYA,Nicholas Fast,none,55,54628,Campo Grande (MS),Salvador (BH),premium,834.61,1.36,522.34,Rainbow,01/28/2021,533,Hotel K,Salvador (BH),4,263.41,1053.64,01/28/2021,Meredithview,Chapmanshire,Luxury,Hertz,1,Partial,Pending,154,1700
533,Monsters CYA,Nicholas Fast,none,55,54634,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,03-11-2021,533,Hotel AU,Recife (PE),2,312.83,625.66,03/11/2021,Tracytown,Tonyhaven,Sedan,Budget,1,Full-to-Full,Pending,309,3278
533,Monsters CYA,Nicholas Fast,none,55,54636,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,03/25/2021,533,Hotel A,Florianopolis (SC),1,313.02,313.02,03/25/2021,Donton,South Laura,Luxury,Avis,5,Prepaid,Cancelled,357,3934
533,Monsters CYA,Nicholas Fast,none,55,54638,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,04-08-2021,533,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/08/2021,Jasonstad,Bobbyfort,Hatchback,Hertz,1,Partial,Confirmed,52,703
533,Monsters CYA,Nicholas Fast,none,55,54642,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,05-06-2021,533,Hotel AU,Recife (PE),3,312.83,938.49,05/06/2021,Bradton,New Eric,Hatchback,Sixt,5,Partial,Confirmed,307,3446
533,Monsters CYA,Nicholas Fast,none,55,54648,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,06/17/2021,533,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/17/2021,Jillburgh,Port Allison,Sedan,Hertz,4,Prepaid,Confirmed,426,4600
533,Monsters CYA,Nicholas Fast,none,55,54649,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,06/24/2021,533,Hotel Z,Aracaju (SE),3,208.04,624.12,06/24/2021,New Terrifort,Blakeside,Sedan,Budget,4,Full-to-Full,Cancelled,459,4903
533,Monsters CYA,Nicholas Fast,none,55,54653,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,07/22/2021,533,Hotel AU,Recife (PE),2,312.83,625.66,07/22/2021,East Margaret,Ashleyland,SUV,Budget,3,Full-to-Full,Cancelled,209,2370
533,Monsters CYA,Nicholas Fast,none,55,54669,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,11-11-2021,533,Hotel K,Salvador (BH),4,263.41,1053.64,11/11/2021,Collinsmouth,Brownland,SUV,Hertz,2,Partial,Confirmed,417,4418
533,Monsters CYA,Nicholas Fast,none,55,54670,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,11/18/2021,533,Hotel K,Salvador (BH),4,263.41,1053.64,11/18/2021,Joelshire,Stevenbury,Luxury,Avis,3,Full-to-Full,Confirmed,165,1928
533,Monsters CYA,Nicholas Fast,none,55,54679,Campo Grande (MS),Salvador (BH),firstClass,1052.6,1.36,522.34,FlyingDrops,01/20/2022,533,Hotel K,Salvador (BH),3,263.41,790.23,01/20/2022,Brookeview,New Dianabury,Sedan,Hertz,5,Prepaid,Cancelled,454,4914
533,Monsters CYA,Nicholas Fast,none,55,54681,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,02-03-2022,533,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/03/2022,Tammyview,North Jacob,Sedan,Budget,1,Partial,Confirmed,58,753
533,Monsters CYA,Nicholas Fast,none,55,54685,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,03-03-2022,533,Hotel BP,Brasilia (DF),1,247.62,247.62,03/03/2022,Mortonville,Lake Paulaville,Hatchback,Budget,1,Partial,Cancelled,287,3062
533,Monsters CYA,Nicholas Fast,none,55,54688,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,03/24/2022,533,Hotel BP,Brasilia (DF),4,247.62,990.48,03/24/2022,Lindaville,Thompsonfort,Hatchback,Enterprise,5,Full-to-Full,Cancelled,181,2209
533,Monsters CYA,Nicholas Fast,none,55,54691,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,04/14/2022,533,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/14/2022,Woodsville,Lake Sierraland,Hatchback,Avis,4,Prepaid,Confirmed,249,2826
533,Monsters CYA,Nicholas Fast,none,55,54697,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,05/26/2022,533,Hotel Z,Aracaju (SE),4,208.04,832.16,05/26/2022,Bethside,Rachelfort,Sedan,Enterprise,3,Prepaid,Cancelled,114,1424
533,Monsters CYA,Nicholas Fast,none,55,54699,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,2.09,806.48,Rainbow,06-09-2022,533,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/09/2022,Port Scott,Powellshire,SUV,Budget,5,Prepaid,Pending,109,1478
533,Monsters CYA,Nicholas Fast,none,55,54703,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,07-07-2022,533,Hotel K,Salvador (BH),2,263.41,526.82,07/07/2022,Blakeshire,Oconnellchester,Sedan,Avis,4,Prepaid,Cancelled,198,2296
533,Monsters CYA,Nicholas Fast,none,55,54719,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,2.09,806.48,Rainbow,10/27/2022,533,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/27/2022,Josephshire,New Jasonshire,Sedan,Avis,3,Full-to-Full,Cancelled,469,4968
533,Monsters CYA,Nicholas Fast,none,55,54721,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,11-10-2022,533,Hotel AU,Recife (PE),4,312.83,1251.32,11/10/2022,Carlyfort,Valenciamouth,Sedan,Avis,5,Prepaid,Pending,205,2437
533,Monsters CYA,Nicholas Fast,none,55,54722,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,11/17/2022,533,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/17/2022,Nicoleport,Kaylafort,SUV,Hertz,1,Prepaid,Confirmed,406,4236
533,Monsters CYA,Nicholas Fast,none,55,54725,Campo Grande (MS),Salvador (BH),premium,834.61,1.36,522.34,Rainbow,12-08-2022,533,Hotel K,Salvador (BH),4,263.41,1053.64,12/08/2022,Johnstonview,East Melissa,Hatchback,Hertz,2,Prepaid,Cancelled,328,3503
533,Monsters CYA,Nicholas Fast,none,55,54726,Campo Grande (MS),Sao Paulo (SP),premium,441.34,0.44,168.22,Rainbow,12/15/2022,533,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/15/2022,Vincentburgh,Lake Austintown,Luxury,Budget,2,Prepaid,Pending,365,3882
534,Monsters CYA,James Perez,male,21,54734,Campo Grande (MS),Natal (RN),economic,411.05,0.65,250.68,Rainbow,10/31/2019,534,Hotel BD,Natal (RN),3,242.88,728.64,10/31/2019,Williamsonberg,Obrienstad,Luxury,Avis,1,Prepaid,Cancelled,413,4317
534,Monsters CYA,James Perez,male,21,54736,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,11/14/2019,534,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/14/2019,Annville,East Caseyland,Luxury,Avis,2,Full-to-Full,Cancelled,288,3124
534,Monsters CYA,James Perez,male,21,54739,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,12-05-2019,534,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/05/2019,Lake William,Stephenport,SUV,Avis,5,Prepaid,Cancelled,424,4605
534,Monsters CYA,James Perez,male,21,54740,Campo Grande (MS),Natal (RN),premium,652.47,0.65,250.68,CloudFy,12-12-2019,534,Hotel BD,Natal (RN),2,242.88,485.76,12/12/2019,North Jenniferburgh,East Georgeland,SUV,Hertz,1,Prepaid,Cancelled,168,1877
534,Monsters CYA,James Perez,male,21,54742,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,12/26/2019,534,Hotel BP,Brasilia (DF),3,247.62,742.86,12/26/2019,New Jenniferton,Lake Shannonfort,Luxury,Budget,1,Prepaid,Cancelled,222,2419
534,Monsters CYA,James Perez,male,21,54747,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,01/30/2020,534,Hotel BP,Brasilia (DF),2,247.62,495.24,01/30/2020,Port Tim,Morrisshire,Luxury,Avis,2,Prepaid,Cancelled,216,2389
534,Monsters CYA,James Perez,male,21,54748,Campo Grande (MS),Salvador (BH),premium,826.72,1.36,522.34,CloudFy,02-06-2020,534,Hotel K,Salvador (BH),1,263.41,263.41,02/06/2020,Danielshire,Freemanville,SUV,Avis,2,Prepaid,Cancelled,489,5128
534,Monsters CYA,James Perez,male,21,54749,Campo Grande (MS),Salvador (BH),economic,621.36,1.36,522.34,CloudFy,02/13/2020,534,Hotel K,Salvador (BH),4,263.41,1053.64,02/13/2020,Ronaldview,Deannastad,Luxury,Sixt,1,Prepaid,Pending,372,3880
534,Monsters CYA,James Perez,male,21,54750,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,02/20/2020,534,Hotel AU,Recife (PE),2,312.83,625.66,02/20/2020,Lake Alfred,South Franciscobury,Sedan,Enterprise,5,Partial,Pending,257,2967
534,Monsters CYA,James Perez,male,21,54751,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,02/27/2020,534,Hotel AU,Recife (PE),3,312.83,938.49,02/27/2020,Rangelview,Port Susanview,Hatchback,Hertz,4,Partial,Cancelled,111,1458
534,Monsters CYA,James Perez,male,21,54754,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,03/19/2020,534,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/19/2020,West Kenneth,West Gloriachester,SUV,Sixt,5,Partial,Cancelled,59,966
534,Monsters CYA,James Perez,male,21,54756,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,04-02-2020,534,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/02/2020,Lake Melissa,West Catherineberg,Hatchback,Budget,5,Partial,Cancelled,276,3133
534,Monsters CYA,James Perez,male,21,54757,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,04-09-2020,534,Hotel K,Salvador (BH),3,263.41,790.23,04/09/2020,Tiffanystad,East Jeffreystad,Luxury,Enterprise,4,Full-to-Full,Confirmed,142,1751
534,Monsters CYA,James Perez,male,21,54758,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,04/16/2020,534,Hotel Z,Aracaju (SE),2,208.04,416.08,04/16/2020,Murraytown,Marystad,Luxury,Budget,5,Full-to-Full,Pending,339,3788
534,Monsters CYA,James Perez,male,21,54759,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,04/23/2020,534,Hotel BP,Brasilia (DF),2,247.62,495.24,04/23/2020,New Jeffreyberg,West Diana,SUV,Hertz,5,Full-to-Full,Confirmed,242,2784
534,Monsters CYA,James Perez,male,21,54766,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,06-11-2020,534,Hotel BP,Brasilia (DF),3,247.62,742.86,06/11/2020,South Mitchell,Terryhaven,SUV,Budget,1,Full-to-Full,Cancelled,365,3837
534,Monsters CYA,James Perez,male,21,54768,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,06/25/2020,534,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/25/2020,Scottfort,Shermanbury,Sedan,Avis,4,Partial,Cancelled,343,3747
534,Monsters CYA,James Perez,male,21,54771,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,07/16/2020,534,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/16/2020,Jillianmouth,East Joeton,SUV,Avis,4,Partial,Pending,340,3725
534,Monsters CYA,James Perez,male,21,54772,Campo Grande (MS),Salvador (BH),firstClass,1149.38,1.36,522.34,CloudFy,07/23/2020,534,Hotel K,Salvador (BH),2,263.41,526.82,07/23/2020,Jeffreyborough,Lake Gregory,Hatchback,Budget,5,Full-to-Full,Pending,442,4808
534,Monsters CYA,James Perez,male,21,54774,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,08-06-2020,534,Hotel BP,Brasilia (DF),3,247.62,742.86,08/06/2020,Baileyburgh,West Michelle,SUV,Budget,3,Prepaid,Cancelled,84,1121
534,Monsters CYA,James Perez,male,21,54785,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,10/22/2020,534,Hotel BP,Brasilia (DF),4,247.62,990.48,10/22/2020,East Joshuamouth,East Kimberlyfurt,Sedan,Budget,4,Prepaid,Pending,370,4038
534,Monsters CYA,James Perez,male,21,54790,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,11/26/2020,534,Hotel BP,Brasilia (DF),2,247.62,495.24,11/26/2020,Joanport,East Abigailhaven,Hatchback,Budget,2,Full-to-Full,Pending,473,4942
534,Monsters CYA,James Perez,male,21,54791,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,12-03-2020,534,Hotel A,Florianopolis (SC),3,313.02,939.06,12/03/2020,South Wendyport,West Karinaport,Luxury,Avis,4,Prepaid,Cancelled,173,2053
534,Monsters CYA,James Perez,male,21,54794,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,2.09,806.48,Rainbow,12/24/2020,534,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/24/2020,Lake Chelsea,Walterborough,SUV,Sixt,2,Full-to-Full,Confirmed,483,5053
534,Monsters CYA,James Perez,male,21,54795,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,12/31/2020,534,Hotel BD,Natal (RN),3,242.88,728.64,12/31/2020,Nicoleside,Lake Robertview,Luxury,Sixt,2,Full-to-Full,Pending,420,4438
534,Monsters CYA,James Perez,male,21,54796,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,01-07-2021,534,Hotel BD,Natal (RN),4,242.88,971.52,01/07/2021,East Michaelberg,Port Tonya,Sedan,Budget,2,Full-to-Full,Cancelled,499,5237
534,Monsters CYA,James Perez,male,21,54801,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,02-11-2021,534,Hotel BD,Natal (RN),3,242.88,728.64,02/11/2021,Hollowaystad,Cooperchester,SUV,Budget,4,Full-to-Full,Cancelled,465,4989
534,Monsters CYA,James Perez,male,21,54803,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,02/25/2021,534,Hotel BD,Natal (RN),2,242.88,485.76,02/25/2021,Guzmanton,Mendezbury,Sedan,Enterprise,4,Full-to-Full,Pending,156,1902
534,Monsters CYA,James Perez,male,21,54807,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,03/25/2021,534,Hotel BP,Brasilia (DF),2,247.62,495.24,03/25/2021,Washingtontown,Timothyport,Luxury,Budget,1,Prepaid,Confirmed,68,871
534,Monsters CYA,James Perez,male,21,54809,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,04-08-2021,534,Hotel Z,Aracaju (SE),1,208.04,208.04,04/08/2021,Mcculloughview,Vincentberg,Hatchback,Sixt,1,Full-to-Full,Cancelled,78,961
534,Monsters CYA,James Perez,male,21,54814,Campo Grande (MS),Natal (RN),firstClass,732.89,0.65,250.68,CloudFy,05/13/2021,534,Hotel BD,Natal (RN),2,242.88,485.76,05/13/2021,South Kristin,Port Mauricechester,Sedan,Hertz,2,Full-to-Full,Confirmed,119,1432
534,Monsters CYA,James Perez,male,21,54820,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,2.09,806.48,Rainbow,06/24/2021,534,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/24/2021,North Rebeccaton,Lake Meganville,SUV,Hertz,1,Full-to-Full,Cancelled,311,3295
534,Monsters CYA,James Perez,male,21,54821,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,07-01-2021,534,Hotel Z,Aracaju (SE),1,208.04,208.04,07/01/2021,East Richard,West Bradleybury,SUV,Budget,3,Partial,Cancelled,431,4604
534,Monsters CYA,James Perez,male,21,54823,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,07/15/2021,534,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/15/2021,Princemouth,Mathewborough,Luxury,Budget,1,Full-to-Full,Confirmed,298,3169
534,Monsters CYA,James Perez,male,21,54824,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,07/22/2021,534,Hotel K,Salvador (BH),2,263.41,526.82,07/22/2021,Cobbbury,Websterstad,Luxury,Hertz,2,Prepaid,Cancelled,292,3156
534,Monsters CYA,James Perez,male,21,54825,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,07/29/2021,534,Hotel AU,Recife (PE),1,312.83,312.83,07/29/2021,Mariahchester,Sheppardhaven,Luxury,Enterprise,5,Prepaid,Cancelled,356,3932
534,Monsters CYA,James Perez,male,21,54829,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,2.09,806.48,CloudFy,08/26/2021,534,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/26/2021,Jacquelineburgh,North Jonathanbury,Luxury,Sixt,3,Partial,Pending,134,1640
534,Monsters CYA,James Perez,male,21,54830,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,09-02-2021,534,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/02/2021,Woodsburgh,Perryland,SUV,Budget,4,Full-to-Full,Confirmed,374,4055
534,Monsters CYA,James Perez,male,21,54837,Campo Grande (MS),Salvador (BH),premium,826.72,1.36,522.34,CloudFy,10/21/2021,534,Hotel K,Salvador (BH),3,263.41,790.23,10/21/2021,North Dakotaview,Jeremychester,SUV,Budget,3,Prepaid,Cancelled,106,1320
535,Monsters CYA,Joann Mccrossen,female,28,54847,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,11-07-2019,535,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/07/2019,Armstrongfort,Pruittshire,SUV,Enterprise,5,Prepaid,Pending,272,3107
